Edge_Index,TIE_Seconds,Bit,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5
6299,-1.73173233061479e-10,1,1,0,0,1,0
6300,-1.5236670462781692e-10,0,1,1,0,0,1
6301,-1.8037742784589702e-10,1,0,1,1,0,0
6302,-2.931458971973893e-10,0,1,0,1,1,0
6303,-1.6271829946958249e-10,1,0,1,0,1,1
6306,3.1010202763052293e-10,0,1,1,1,0,1
6307,2.0464838179755796e-10,0,0,1,1,1,0
6307,8.074548891016761e-11,0,0,1,1,1,0
6308,3.886104485720981e-12,1,0,0,1,1,1
6310,1.2584809578378142e-10,0,1,1,0,0,1
6310,-3.894597323436463e-11,0,1,1,0,0,1
6310,-1.7847308479445828e-10,0,1,1,0,0,1
6311,-2.4896448252789186e-10,1,0,1,1,0,0
6313,-4.4400455331939483e-11,0,1,1,0,1,1
6315,2.199695712862301e-10,0,0,0,1,1,0
6315,2.4478558639111246e-11,0,0,0,1,1,0
6317,2.1268040405686193e-10,1,0,0,0,0,1
6318,1.472895855638102e-10,0,1,0,0,0,0
6319,2.1641923407017146e-10,0,0,1,0,0,0
6319,8.704563677139858e-11,0,0,1,0,0,0
6320,-7.065114533126157e-11,1,0,0,1,0,0
6321,-9.076786789792525e-11,1,1,0,0,1,0
6321,-1.731731335806357e-10,1,1,0,0,1,0
6322,-1.5236660514697364e-10,0,1,1,0,0,1
6323,-1.8037732836505374e-10,1,0,1,1,0,0
6324,-2.9314579771633426e-10,0,1,0,1,1,0
6325,-1.6271819998895096e-10,1,0,1,0,1,1
6328,3.1010212711115445e-10,0,1,1,1,0,1
6329,2.0464848127840124e-10,0,0,1,1,1,0
6329,8.074558839101089e-11,0,0,1,1,1,0
6330,3.886203966564263e-12,1,0,0,1,1,1
6332,1.258481952646247e-10,0,1,1,0,0,1
6332,-3.894587375352135e-11,0,1,1,0,0,1
6332,-1.78472985313615e-10,0,1,1,0,0,1
6333,-2.489643830470486e-10,1,0,1,1,0,0
6335,-4.4400355850884444e-11,0,1,1,0,1,1
6337,2.1996967076686161e-10,0,0,0,1,1,0
6337,2.447865811974277e-11,0,0,0,1,1,0
6339,2.126805035377052e-10,1,0,0,0,0,1
6340,1.472896850446535e-10,0,1,0,0,0,0
6341,2.1641933355101474e-10,0,0,1,0,0,0
6341,8.704573625224186e-11,0,0,1,0,0,0
6342,-7.065104585041829e-11,1,0,0,1,0,0
6343,-9.076776841708197e-11,1,1,0,0,1,0
6343,-1.7317303409979243e-10,1,1,0,0,1,0
6344,-1.5236650566634212e-10,0,1,1,0,0,1
6345,-1.8037722888442221e-10,1,0,1,1,0,0
6346,-2.9314569823570274e-10,0,1,0,1,1,0
6347,-1.6271810050810768e-10,1,0,1,0,1,1
6350,3.1010222659199773e-10,0,1,1,1,0,1
6351,2.0464858075924452e-10,0,0,1,1,1,0
6351,8.074568787185417e-11,0,0,1,1,1,0
6352,3.886303447407544e-12,1,0,0,1,1,1
6354,1.2584829474546798e-10,0,1,1,0,0,1
6354,-3.894577427267807e-11,0,1,1,0,0,1
6354,-1.7847288583298348e-10,0,1,1,0,0,1
6355,-2.4896428356641705e-10,1,0,1,1,0,0
6357,-4.440025637025292e-11,0,1,1,0,1,1
6359,2.199697702477049e-10,0,0,0,1,1,0
6359,2.447875760058605e-11,0,0,0,1,1,0
6361,2.126806030185485e-10,1,0,0,0,0,1
6362,1.4728978452549677e-10,0,1,0,0,0,0
6363,2.1641943303185802e-10,0,0,1,0,0,0
6363,8.704583573308514e-11,0,0,1,0,0,0
6364,-7.0650946369575e-11,1,0,0,1,0,0
6365,-9.076766893645045e-11,1,1,0,0,1,0
6365,-1.7317293461894915e-10,1,1,0,0,1,0
6366,-1.5236640618549884e-10,0,1,1,0,0,1
6367,-1.8037712940357893e-10,1,0,1,1,0,0
6368,-2.9314559875485946e-10,0,1,0,1,1,0
6369,-1.6271800102705264e-10,1,0,1,0,1,1
6372,3.1010232607305277e-10,0,1,1,1,0,1
6373,2.046486802400878e-10,0,0,1,1,1,0
6373,8.074578735290921e-11,0,0,1,1,1,0
6374,3.886402928462584e-12,1,0,0,1,1,1
6376,1.2584839422631127e-10,0,1,1,0,0,1
6376,-3.8945674791834787e-11,0,1,1,0,0,1
6376,-1.784727863521402e-10,0,1,1,0,0,1
6377,-2.4896418408557377e-10,1,0,1,1,0,0
6379,-4.440015688940964e-11,0,1,1,0,1,1
6381,2.1996986972854818e-10,0,0,0,1,1,0
6381,2.4478857081429332e-11,0,0,0,1,1,0
6383,2.1268070249960353e-10,1,0,0,0,0,1
6384,1.4728988400634006e-10,0,1,0,0,0,0
6385,2.164195325127013e-10,0,0,1,0,0,0
6385,8.704593521371666e-11,0,0,1,0,0,0
6386,-7.065084688894348e-11,1,0,0,1,0,0
6387,-9.07675694553954e-11,1,1,0,0,1,0
6387,-1.7317283513810586e-10,1,1,0,0,1,0
6388,-1.523663067044438e-10,0,1,1,0,0,1
6389,-1.8037702992273565e-10,1,0,1,1,0,0
6390,-2.931454992740162e-10,0,1,0,1,1,0
6391,-1.6271790154620936e-10,1,0,1,0,1,1
6394,3.1010242555389605e-10,0,1,1,1,0,1
6395,2.0464877972071933e-10,0,0,1,1,1,0
6395,8.074588683354074e-11,0,0,1,1,1,0
6396,3.886502409094107e-12,1,0,0,1,1,1
6398,1.2584849370715455e-10,0,1,1,0,0,1
6398,-3.8945575310991505e-11,0,1,1,0,0,1
6398,-1.784726868712969e-10,0,1,1,0,0,1
6399,-2.4896408460451873e-10,1,0,1,1,0,0
6401,-4.440005740856636e-11,0,1,1,0,1,1
6403,2.1996996920939146e-10,0,0,0,1,1,0
6403,2.4478956562272613e-11,0,0,0,1,1,0
6405,2.1268080198023506e-10,1,0,0,0,0,1
6406,1.4728998348718334e-10,0,1,0,0,0,0
6407,2.1641963199333283e-10,0,0,1,0,0,0
6407,8.704603469455994e-11,0,0,1,0,0,0
6408,-7.065074740788844e-11,1,0,0,1,0,0
6409,-9.076746997455212e-11,1,1,0,0,1,0
6409,-1.7317273565726258e-10,1,1,0,0,1,0
6410,-1.5236620722360052e-10,0,1,1,0,0,1
6411,-1.8037693044189237e-10,1,0,1,1,0,0
6412,-2.931453997931729e-10,0,1,0,1,1,0
6413,-1.6271780206557784e-10,1,0,1,0,1,1
6416,3.101025250345276e-10,0,1,1,1,0,1
6417,2.046488792015626e-10,0,0,1,1,1,0
6417,8.074598631438402e-11,0,0,1,1,1,0
6418,3.8866018899373885e-12,1,0,0,1,1,1
6420,1.2584859318799783e-10,0,1,1,0,0,1
6420,-3.8945475830148224e-11,0,1,1,0,0,1
6420,-1.7847258739024187e-10,0,1,1,0,0,1
6421,-2.4896398512367545e-10,1,0,1,1,0,0
6423,-4.4399957927723076e-11,0,1,1,0,1,1
6425,2.1997006869002298e-10,0,0,0,1,1,0
6425,2.4479056043115895e-11,0,0,0,1,1,0
6427,2.1268090146107834e-10,1,0,0,0,0,1
6428,1.4729008296802662e-10,0,1,0,0,0,0
6429,2.164197314741761e-10,0,0,1,0,0,0
6429,8.704613417540323e-11,0,0,1,0,0,0
6430,-7.065064792704516e-11,1,0,0,1,0,0
6431,-9.076737049370884e-11,1,1,0,0,1,0
6431,-1.731726361764193e-10,1,1,0,0,1,0
6432,-1.5236610774275724e-10,0,1,1,0,0,1
6433,-1.803768309610491e-10,1,0,1,1,0,0
6434,-2.9314530031254137e-10,0,1,0,1,1,0
6435,-1.6271770258473456e-10,1,0,1,0,1,1
6438,3.1010262451537086e-10,0,1,1,1,0,1
6439,2.046489786824059e-10,0,0,1,1,1,0
6439,8.07460857952273e-11,0,0,1,1,1,0
6440,3.88670137078067e-12,1,0,0,1,1,1
6442,1.258486926688411e-10,0,1,1,0,0,1
6442,-3.894537634930494e-11,0,1,1,0,0,1
6442,-1.7847248790961035e-10,0,1,1,0,0,1
6443,-2.4896388564304393e-10,1,0,1,1,0,0
6445,-4.439985844709155e-11,0,1,1,0,1,1
6447,2.1997016817086626e-10,0,0,0,1,1,0
6447,2.4479155523959176e-11,0,0,0,1,1,0
6449,2.1268100094192162e-10,1,0,0,0,0,1
6450,1.472901824488699e-10,0,1,0,0,0,0
6451,2.164198309550194e-10,0,0,1,0,0,0
6451,8.704623365624651e-11,0,0,1,0,0,0
6452,-7.065054844620188e-11,1,0,0,1,0,0
6453,-9.076727101307732e-11,1,1,0,0,1,0
6453,-1.7317253669578778e-10,1,1,0,0,1,0
6454,-1.523660082621257e-10,0,1,1,0,0,1
6455,-1.803767314802058e-10,1,0,1,1,0,0
6456,-2.931452008316981e-10,0,1,0,1,1,0
6457,-1.6271760310389127e-10,1,0,1,0,1,1
6460,3.1010272399621414e-10,0,1,1,1,0,1
6461,2.0464907816346093e-10,0,0,1,1,1,0
6461,8.074618527607058e-11,0,0,1,1,1,0
6462,3.8868008516239515e-12,1,0,0,1,1,1
6464,1.2584879214947263e-10,0,1,1,0,0,1
6464,-3.894527686867342e-11,0,1,1,0,0,1
6464,-1.7847238842876707e-10,0,1,1,0,0,1
6465,-2.4896378616220064e-10,1,0,1,1,0,0
6467,-4.439975896624827e-11,0,1,1,0,1,1
6469,2.199702676519213e-10,0,0,0,1,1,0
6469,2.4479255004802458e-11,0,0,0,1,1,0
6471,2.126811004227649e-10,1,0,0,0,0,1
6472,1.4729028192971318e-10,0,1,0,0,0,0
6473,2.1641993043586267e-10,0,0,1,0,0,0
6473,8.704633313708979e-11,0,0,1,0,0,0
6474,-7.065044896557036e-11,1,0,0,1,0,0
6475,-9.076717153223404e-11,1,1,0,0,1,0
6475,-1.731724372149445e-10,1,1,0,0,1,0
6476,-1.5236590878128243e-10,0,1,1,0,0,1
6477,-1.8037663199936252e-10,1,0,1,1,0,0
6478,-2.931451013508548e-10,0,1,0,1,1,0
6479,-1.62717503623048e-10,1,0,1,0,1,1
6482,3.101028234770574e-10,0,1,1,1,0,1
6483,2.046491776443042e-10,0,0,1,1,1,0
6483,8.07462847567021e-11,0,0,1,1,1,0
6484,3.886900332255475e-12,1,0,0,1,1,1
6486,1.2584889163031591e-10,0,1,1,0,0,1
6486,-3.894517738783014e-11,0,1,1,0,0,1
6486,-1.7847228894792379e-10,0,1,1,0,0,1
6487,-2.4896368668135736e-10,1,0,1,1,0,0
6489,-4.439965948519323e-11,0,1,1,0,1,1
6491,2.1997036713276458e-10,0,0,0,1,1,0
6491,2.447935448564574e-11,0,0,0,1,1,0
6493,2.1268119990339642e-10,1,0,0,0,0,1
6494,1.472903814103447e-10,0,1,0,0,0,0
6495,2.1642002991670595e-10,0,0,1,0,0,0
6495,8.704643261793307e-11,0,0,1,0,0,0
6496,-7.065034948472707e-11,1,0,0,1,0,0
6497,-9.076707205139076e-11,1,1,0,0,1,0
6497,-1.7317233773410122e-10,1,1,0,0,1,0
6498,-1.5236580930043915e-10,0,1,1,0,0,1
6499,-1.8037653251851924e-10,1,0,1,1,0,0
6500,-2.9314500186979977e-10,0,1,0,1,1,0
6501,-1.6271740414241647e-10,1,0,1,0,1,1
6504,3.1010292295768894e-10,0,1,1,1,0,1
6505,2.0464927712493573e-10,0,0,1,1,1,0
6505,8.074638423754538e-11,0,0,1,1,1,0
6506,3.886999813098756e-12,1,0,0,1,1,1
6508,1.258489911111592e-10,0,1,1,0,0,1
6508,-3.8945077906986856e-11,0,1,1,0,0,1
6508,-1.784721894670805e-10,0,1,1,0,0,1
6509,-2.489635872005141e-10,1,0,1,1,0,0
6511,-4.439956000434995e-11,0,1,1,0,1,1
6513,2.199704666133961e-10,0,0,0,1,1,0
6513,2.4479453966277262e-11,0,0,0,1,1,0
6515,2.126812993842397e-10,1,0,0,0,0,1
6516,1.4729048089118799e-10,0,1,0,0,0,0
6517,2.1642012939754924e-10,0,0,1,0,0,0
6517,8.704653209877635e-11,0,0,1,0,0,0
6518,-7.065025000388379e-11,1,0,0,1,0,0
6519,-9.076697257054748e-11,1,1,0,0,1,0
6519,-1.7317223825304618e-10,1,1,0,0,1,0
6520,-1.5236570981959587e-10,0,1,1,0,0,1
6521,-1.8037643303788772e-10,1,0,1,1,0,0
6522,-2.9314490238916825e-10,0,1,0,1,1,0
6523,-1.6271730466136143e-10,1,0,1,0,1,1
6526,3.10103022438744e-10,0,1,1,1,0,1
6527,2.0464937660577901e-10,0,0,1,1,1,0
6527,8.074648371838867e-11,0,0,1,1,1,0
6528,3.887099293942038e-12,1,0,0,1,1,1
6530,1.2584909059200248e-10,0,1,1,0,0,1
6530,-3.8944978425931816e-11,0,1,1,0,0,1
6530,-1.7847208998623722e-10,0,1,1,0,0,1
6531,-2.4896348771988256e-10,1,0,1,1,0,0
6533,-4.439946052371843e-11,0,1,1,0,1,1
6535,2.199705660942394e-10,0,0,0,1,1,0
6535,2.4479553447120544e-11,0,0,0,1,1,0
6537,2.1268139886508299e-10,1,0,0,0,0,1
6538,1.4729058037203127e-10,0,1,0,0,0,0
6539,2.1642022887839252e-10,0,0,1,0,0,0
6539,8.704663157961963e-11,0,0,1,0,0,0
6540,-7.065015052304051e-11,1,0,0,1,0,0
6541,-9.076687308991595e-11,1,1,0,0,1,0
6541,-1.7317213877241465e-10,1,1,0,0,1,0
6542,-1.5236561033896434e-10,0,1,1,0,0,1
6543,-1.8037633355704444e-10,1,0,1,1,0,0
6544,-2.9314480290832496e-10,0,1,0,1,1,0
6545,-1.6271720518051815e-10,1,0,1,0,1,1
6548,3.1010312191958727e-10,0,1,1,1,0,1
6549,2.046494760866223e-10,0,0,1,1,1,0
6549,8.07465831994437e-11,0,0,1,1,1,0
6550,3.887198774997077e-12,1,0,0,1,1,1
6552,1.2584919007284576e-10,0,1,1,0,0,1
6552,-3.894487894530029e-11,0,1,1,0,0,1
6552,-1.784719905056057e-10,0,1,1,0,0,1
6553,-2.489633882388275e-10,1,0,1,1,0,0
6555,-4.4399361042875145e-11,0,1,1,0,1,1
6557,2.1997066557508267e-10,0,0,0,1,1,0
6557,2.4479652927963825e-11,0,0,0,1,1,0
6559,2.1268149834613803e-10,1,0,0,0,0,1
6560,1.4729067985287455e-10,0,1,0,0,0,0
6561,2.164203283592358e-10,0,0,1,0,0,0
6561,8.704673106025116e-11,0,0,1,0,0,0
6562,-7.065005104219723e-11,1,0,0,1,0,0
6563,-9.076677360886091e-11,1,1,0,0,1,0
6563,-1.7317203929157137e-10,1,1,0,0,1,0
6564,-1.523655108579093e-10,0,1,1,0,0,1
6565,-1.8037623407620116e-10,1,0,1,1,0,0
6566,-2.931447034274817e-10,0,1,0,1,1,0
6567,-1.6271710569967487e-10,1,0,1,0,1,1
6570,3.1010322140043055e-10,0,1,1,1,0,1
6571,2.0464957556746558e-10,0,0,1,1,1,0
6571,8.074668268007523e-11,0,0,1,1,1,0
6572,3.8872982556286006e-12,1,0,0,1,1,1
6574,1.2584928955368904e-10,0,1,1,0,0,1
6574,-3.894477946445701e-11,0,1,1,0,0,1
6574,-1.7847189102455066e-10,0,1,1,0,0,1
6575,-2.4896328875798424e-10,1,0,1,1,0,0
6577,-4.4399261562031864e-11,0,1,1,0,1,1
6579,2.1997076505592595e-10,0,0,0,1,1,0
6579,2.4479752409018865e-11,0,0,0,1,1,0
6581,2.126815978269813e-10,1,0,0,0,0,1
6582,1.4729077933371783e-10,0,1,0,0,0,0
6583,2.1642042783986732e-10,0,0,1,0,0,0
6583,8.704683054109444e-11,0,0,1,0,0,0
6584,-7.064995156135395e-11,1,0,0,1,0,0
6585,-9.076667412801763e-11,1,1,0,0,1,0
6585,-1.731719398107281e-10,1,1,0,0,1,0
6586,-1.5236541137706602e-10,0,1,1,0,0,1
6587,-1.8037613459514612e-10,1,0,1,1,0,0
6588,-2.931446039466384e-10,0,1,0,1,1,0
6589,-1.6271700621904334e-10,1,0,1,0,1,1
6592,3.1010332088106207e-10,0,1,1,1,0,1
6593,2.046496750480971e-10,0,0,1,1,1,0
6593,8.074678216091851e-11,0,0,1,1,1,0
6594,3.887397736471882e-12,1,0,0,1,1,1
6596,1.2584938903453232e-10,0,1,1,0,0,1
6596,-3.894467998361373e-11,0,1,1,0,0,1
6596,-1.7847179154370738e-10,0,1,1,0,0,1
6597,-2.4896318927714096e-10,1,0,1,1,0,0
6599,-4.439916208118858e-11,0,1,1,0,1,1
6601,2.1997086453655748e-10,0,0,0,1,1,0
6601,2.4479851889650388e-11,0,0,0,1,1,0
6603,2.1268169730761283e-10,1,0,0,0,0,1
6604,1.472908788145611e-10,0,1,0,0,0,0
6605,2.164205273207106e-10,0,0,1,0,0,0
6605,8.704693002193772e-11,0,0,1,0,0,0
6606,-7.064985208051067e-11,1,0,0,1,0,0
6607,-9.076657464717435e-11,1,1,0,0,1,0
6607,-1.731718403298848e-10,1,1,0,0,1,0
6608,-1.5236531189622274e-10,0,1,1,0,0,1
6609,-1.803760351145146e-10,1,0,1,1,0,0
6610,-2.931445044660069e-10,0,1,0,1,1,0
6611,-1.6271690673820006e-10,1,0,1,0,1,1
6614,3.1010342036190535e-10,0,1,1,1,0,1
6615,2.0464977452915214e-10,0,0,1,1,1,0
6615,8.074688164176179e-11,0,0,1,1,1,0
6616,3.8874972173151635e-12,1,0,0,1,1,1
6618,1.258494885153756e-10,0,1,1,0,0,1
6618,-3.894458050277045e-11,0,1,1,0,0,1
6618,-1.784716920628641e-10,0,1,1,0,0,1
6619,-2.4896308979650943e-10,1,0,1,1,0,0
6621,-4.439906260055706e-11,0,1,1,0,1,1
6623,2.1997096401740076e-10,0,0,0,1,1,0
6623,2.447995137049367e-11,0,0,0,1,1,0
6625,2.126817967884561e-10,1,0,0,0,0,1
6626,1.472909782954044e-10,0,1,0,0,0,0
6627,2.1642062680155389e-10,0,0,1,0,0,0
6627,8.7047029502781e-11,0,0,1,0,0,0
6628,-7.064975259966739e-11,1,0,0,1,0,0
6629,-9.076647516633107e-11,1,1,0,0,1,0
6629,-1.7317174084925329e-10,1,1,0,0,1,0
6630,-1.5236521241559122e-10,0,1,1,0,0,1
6631,-1.803759356336713e-10,1,0,1,1,0,0
6632,-2.931444049851636e-10,0,1,0,1,1,0
6633,-1.6271680725735678e-10,1,0,1,0,1,1
6636,3.1010351984274863e-10,0,1,1,1,0,1
6637,2.0464987400999542e-10,0,0,1,1,1,0
6637,8.074698112260507e-11,0,0,1,1,1,0
6638,3.887596698158445e-12,1,0,0,1,1,1
6640,1.2584958799600713e-10,0,1,1,0,0,1
6640,-3.8944481022138926e-11,0,1,1,0,0,1
6640,-1.7847159258223257e-10,0,1,1,0,0,1
6641,-2.4896299031566615e-10,1,0,1,1,0,0
6643,-4.439896311971378e-11,0,1,1,0,1,1
6645,2.199710634984558e-10,0,0,0,1,1,0
6645,2.448005085133695e-11,0,0,0,1,1,0
6647,2.126818962692994e-10,1,0,0,0,0,1
6648,1.4729107777624767e-10,0,1,0,0,0,0
6649,2.1642072628260893e-10,0,0,1,0,0,0
6649,8.704712898362428e-11,0,0,1,0,0,0
6650,-7.064965311903586e-11,1,0,0,1,0,0
6651,-9.076637568569955e-11,1,1,0,0,1,0
6651,-1.7317164136841e-10,1,1,0,0,1,0
6652,-1.5236511293474794e-10,0,1,1,0,0,1
6653,-1.8037583615282803e-10,1,0,1,1,0,0
6654,-2.9314430550410856e-10,0,1,0,1,1,0
6655,-1.627167077765135e-10,1,0,1,0,1,1
6658,3.101036193235919e-10,0,1,1,1,0,1
6659,2.046499734908387e-10,0,0,1,1,1,0
6659,8.07470806032366e-11,0,0,1,1,1,0
6660,3.887696178789968e-12,1,0,0,1,1,1
6662,1.258496874768504e-10,0,1,1,0,0,1
6662,-3.8944381541295644e-11,0,1,1,0,0,1
6662,-1.784714931013893e-10,0,1,1,0,0,1
6663,-2.4896289083482287e-10,1,0,1,1,0,0
6665,-4.439886363865874e-11,0,1,1,0,1,1
6667,2.1997116297929908e-10,0,0,0,1,1,0
6667,2.4480150332180232e-11,0,0,0,1,1,0
6669,2.1268199575014268e-10,1,0,0,0,0,1
6670,1.472911772568792e-10,0,1,0,0,0,0
6671,2.1642082576324045e-10,0,0,1,0,0,0
6671,8.704722846446756e-11,0,0,1,0,0,0
6672,-7.064955363819258e-11,1,0,0,1,0,0
6673,-9.076627620485626e-11,1,1,0,0,1,0
6673,-1.7317154188735496e-10,1,1,0,0,1,0
6674,-1.5236501345390466e-10,0,1,1,0,0,1
6675,-1.8037573667198475e-10,1,0,1,1,0,0
6676,-2.931442060232653e-10,0,1,0,1,1,0
6677,-1.6271660829545846e-10,1,0,1,0,1,1
6680,3.101037188044352e-10,0,1,1,1,0,1
6681,2.0465007297147023e-10,0,0,1,1,1,0
6681,8.074718008407988e-11,0,0,1,1,1,0
6682,3.88779565963325e-12,1,0,0,1,1,1
6684,1.258497869576937e-10,0,1,1,0,0,1
6684,-3.894428206045236e-11,0,1,1,0,0,1
6684,-1.78471393620546e-10,0,1,1,0,0,1
6685,-2.489627913539796e-10,1,0,1,1,0,0
6687,-4.4398764157815457e-11,0,1,1,0,1,1
6689,2.199712624599306e-10,0,0,0,1,1,0
6689,2.4480249812811756e-11,0,0,0,1,1,0
6691,2.126820952307742e-10,1,0,0,0,0,1
6692,1.4729127673772248e-10,0,1,0,0,0,0
6693,2.1642092524408373e-10,0,0,1,0,0,0
6693,8.704732794531085e-11,0,0,1,0,0,0
6694,-7.06494541573493e-11,1,0,0,1,0,0
6695,-9.076617672401298e-11,1,1,0,0,1,0
6695,-1.7317144240651168e-10,1,1,0,0,1,0
6696,-1.5236491397306137e-10,0,1,1,0,0,1
6697,-1.8037563719135323e-10,1,0,1,1,0,0
6698,-2.9314410654263375e-10,0,1,0,1,1,0
6699,-1.6271650881482694e-10,1,0,1,0,1,1
6702,3.101038182852785e-10,0,1,1,1,0,1
6703,2.046501724523135e-10,0,0,1,1,1,0
6703,8.074727956513492e-11,0,0,1,1,1,0
6704,3.887895140688289e-12,1,0,0,1,1,1
6706,1.2584988643874873e-10,0,1,1,0,0,1
6706,-3.894418257939732e-11,0,1,1,0,0,1
6706,-1.7847129413970273e-10,0,1,1,0,0,1
6707,-2.4896269187334806e-10,1,0,1,1,0,0
6709,-4.4398664677183933e-11,0,1,1,0,1,1
6711,2.1997136194077388e-10,0,0,0,1,1,0
6711,2.4480349293655037e-11,0,0,0,1,1,0
6713,2.1268219471182924e-10,1,0,0,0,0,1
6714,1.4729137621856576e-10,0,1,0,0,0,0
6715,2.16421024724927e-10,0,0,1,0,0,0
6715,8.704742742615413e-11,0,0,1,0,0,0
6716,-7.064935467629426e-11,1,0,0,1,0,0
6717,-9.076607724295794e-11,1,1,0,0,1,0
6717,-1.7317134292588016e-10,1,1,0,0,1,0
6718,-1.523648144922181e-10,0,1,1,0,0,1
6719,-1.8037553771050994e-10,1,0,1,1,0,0
6720,-2.9314400706179047e-10,0,1,0,1,1,0
6721,-1.6271640933398366e-10,1,0,1,0,1,1
6724,3.1010391776612176e-10,0,1,1,1,0,1
6725,2.046502719331568e-10,0,0,1,1,1,0
6725,8.07473790459782e-11,0,0,1,1,1,0
6726,3.887994621531571e-12,1,0,0,1,1,1
6728,1.25849985919592e-10,0,1,1,0,0,1
6728,-3.89440830987658e-11,0,1,1,0,0,1
6728,-1.7847119465885945e-10,0,1,1,0,0,1
6729,-2.48962592392293e-10,1,0,1,1,0,0
6731,-4.439856519634065e-11,0,1,1,0,1,1
6733,2.1997146142161716e-10,0,0,0,1,1,0
6733,2.448044877449832e-11,0,0,0,1,1,0
6735,2.1268229419267252e-10,1,0,0,0,0,1
6736,1.472914756996208e-10,0,1,0,0,0,0
6737,2.164211242057703e-10,0,0,1,0,0,0
6737,8.704752690678565e-11,0,0,1,0,0,0
6738,-7.064925519566274e-11,1,0,0,1,0,0
6739,-9.076597776232642e-11,1,1,0,0,1,0
6739,-1.7317124344503688e-10,1,1,0,0,1,0
6740,-1.523647150113748e-10,0,1,1,0,0,1
6741,-1.8037543822966666e-10,1,0,1,1,0,0
6742,-2.931439075809472e-10,0,1,0,1,1,0
6743,-1.6271630985314037e-10,1,0,1,0,1,1
6746,3.1010401724696504e-10,0,1,1,1,0,1
6747,2.0465037141400007e-10,0,0,1,1,1,0
6747,8.074747852660972e-11,0,0,1,1,1,0
6748,3.888094102163094e-12,1,0,0,1,1,1
6750,1.2585008540022353e-10,0,1,1,0,0,1
6750,-3.894398361792252e-11,0,1,1,0,0,1
6750,-1.7847109517801617e-10,0,1,1,0,0,1
6751,-2.4896249291144974e-10,1,0,1,1,0,0
6753,-4.439846571549737e-11,0,1,1,0,1,1
6755,2.1997156090246045e-10,0,0,0,1,1,0
6755,2.4480548255553358e-11,0,0,0,1,1,0
6757,2.126823936735158e-10,1,0,0,0,0,1
6758,1.4729157518025232e-10,0,1,0,0,0,0
6759,2.1642122368640182e-10,0,0,1,0,0,0
6759,8.704762638762893e-11,0,0,1,0,0,0
6760,-7.064915571481945e-11,1,0,0,1,0,0
6761,-9.076587828148314e-11,1,1,0,0,1,0
6761,-1.731711439641936e-10,1,1,0,0,1,0
6762,-1.5236461553053153e-10,0,1,1,0,0,1
6763,-1.8037533874861162e-10,1,0,1,1,0,0
6764,-2.931438081001039e-10,0,1,0,1,1,0
6765,-1.627162103722971e-10,1,0,1,0,1,1
6768,3.1010411672759656e-10,0,1,1,1,0,1
6769,2.0465047089484335e-10,0,0,1,1,1,0
6769,8.0747578007453e-11,0,0,1,1,1,0
6770,3.8881935830063755e-12,1,0,0,1,1,1
6772,1.2585018488106682e-10,0,1,1,0,0,1
6772,-3.8943884137079237e-11,0,1,1,0,0,1
6772,-1.7847099569717289e-10,0,1,1,0,0,1
6773,-2.4896239343060646e-10,1,0,1,1,0,0
6775,-4.439836623465409e-11,0,1,1,0,1,1
6777,2.1997166038330373e-10,0,0,0,1,1,0
6777,2.448064773618488e-11,0,0,0,1,1,0
6779,2.1268249315414732e-10,1,0,0,0,0,1
6780,1.472916746610956e-10,0,1,0,0,0,0
6781,2.164213231672451e-10,0,0,1,0,0,0
6781,8.704772586847221e-11,0,0,1,0,0,0
6782,-7.064905623397617e-11,1,0,0,1,0,0
6783,-9.076577880063986e-11,1,1,0,0,1,0
6783,-1.7317104448335031e-10,1,1,0,0,1,0
6784,-1.5236451604968825e-10,0,1,1,0,0,1
6785,-1.803752392679801e-10,1,0,1,1,0,0
6786,-2.931437086194724e-10,0,1,0,1,1,0
6787,-1.6271611089166557e-10,1,0,1,0,1,1
6790,3.1010421620843984e-10,0,1,1,1,0,1
6791,2.0465057037568663e-10,0,0,1,1,1,0
6791,8.074767748829629e-11,0,0,1,1,1,0
6792,3.888293063849657e-12,1,0,0,1,1,1
6794,1.258502843619101e-10,0,1,1,0,0,1
6794,-3.8943784656235955e-11,0,1,1,0,0,1
6794,-1.784708962163296e-10,0,1,1,0,0,1
6795,-2.4896229394997494e-10,1,0,1,1,0,0
6797,-4.4398266754022566e-11,0,1,1,0,1,1
6799,2.19971759864147e-10,0,0,0,1,1,0
6799,2.4480747217028163e-11,0,0,0,1,1,0
6801,2.126825926349906e-10,1,0,0,0,0,1
6802,1.4729177414193889e-10,0,1,0,0,0,0
6803,2.1642142264830014e-10,0,0,1,0,0,0
6803,8.704782534952725e-11,0,0,1,0,0,0
6804,-7.064895675313289e-11,1,0,0,1,0,0
6805,-9.076567931979657e-11,1,1,0,0,1,0
6805,-1.731709450027188e-10,1,1,0,0,1,0
6806,-1.5236441656905673e-10,0,1,1,0,0,1
6807,-1.8037513978713682e-10,1,0,1,1,0,0
6808,-2.9314360913841734e-10,0,1,0,1,1,0
6809,-1.627160114108223e-10,1,0,1,0,1,1
6812,3.1010431568928313e-10,0,1,1,1,0,1
6813,2.0465066985652992e-10,0,0,1,1,1,0
6813,8.074777696913957e-11,0,0,1,1,1,0
6814,3.8883925446929384e-12,1,0,0,1,1,1
